date,Day,Month,Year,store,sales,promo,holiday
7/16/2023,Sunday,Jul,2023,5,193.07,Not Active,Working Day
7/17/2023,Monday,Jul,2023,5,217.34,Not Active,Working Day
7/18/2023,Tuesday,Jul,2023,5,234.02,Not Active,Working Day
7/19/2023,Wednesday,Jul,2023,5,230.96,Not Active,Working Day
7/20/2023,Thursday,Jul,2023,5,223.78,Not Active,Working Day
7/21/2023,Friday,Jul,2023,5,202.36,Not Active,Working Day
7/22/2023,Saturday,Jul,2023,5,201.3,Not Active,Working Day
7/23/2023,Sunday,Jul,2023,5,209.5,Not Active,Working Day
7/24/2023,Monday,Jul,2023,5,256.62,Active,Working Day
7/25/2023,Tuesday,Jul,2023,5,268.85,Active,Working Day
7/26/2023,Wednesday,Jul,2023,5,235.87,Not Active,Working Day
7/27/2023,Thursday,Jul,2023,5,220.26,Not Active,Working Day
7/28/2023,Friday,Jul,2023,5,233.83,Active,Working Day
7/29/2023,Saturday,Jul,2023,5,195.5,Not Active,Working Day
7/30/2023,Sunday,Jul,2023,5,201.31,Not Active,Working Day
7/31/2023,Monday,Jul,2023,5,220.64,Not Active,Working Day
8/1/2023,Tuesday,Aug,2023,5,232.06,Not Active,Working Day
8/2/2023,Wednesday,Aug,2023,5,312.73,Active,Holiday
8/3/2023,Thursday,Aug,2023,5,259.11,Active,Working Day
8/4/2023,Friday,Aug,2023,5,213.01,Not Active,Working Day
8/5/2023,Saturday,Aug,2023,5,207.89,Not Active,Working Day
8/6/2023,Sunday,Aug,2023,5,200.2,Not Active,Working Day
8/7/2023,Monday,Aug,2023,5,223.88,Not Active,Working Day
8/8/2023,Tuesday,Aug,2023,5,237.41,Not Active,Working Day
8/9/2023,Wednesday,Aug,2023,5,239.72,Not Active,Working Day
8/10/2023,Thursday,Aug,2023,5,235.04,Not Active,Working Day
8/11/2023,Friday,Aug,2023,5,247.71,Active,Working Day
8/12/2023,Saturday,Aug,2023,5,197.81,Not Active,Working Day
8/13/2023,Sunday,Aug,2023,5,245.54,Not Active,Holiday
8/14/2023,Monday,Aug,2023,5,263.55,Not Active,Holiday
8/15/2023,Tuesday,Aug,2023,5,236.46,Not Active,Working Day
8/16/2023,Wednesday,Aug,2023,5,244.66,Not Active,Working Day
8/17/2023,Thursday,Aug,2023,5,232.37,Not Active,Working Day
8/18/2023,Friday,Aug,2023,5,222.82,Not Active,Working Day
8/19/2023,Saturday,Aug,2023,5,225.24,Active,Working Day
8/20/2023,Sunday,Aug,2023,5,276.19,Active,Holiday
8/21/2023,Monday,Aug,2023,5,257.95,Not Active,Holiday
8/22/2023,Tuesday,Aug,2023,5,241.2,Not Active,Working Day
8/23/2023,Wednesday,Aug,2023,5,234,Not Active,Working Day
8/24/2023,Thursday,Aug,2023,5,233.05,Not Active,Working Day
8/25/2023,Friday,Aug,2023,5,210.86,Not Active,Working Day
8/26/2023,Saturday,Aug,2023,5,229.57,Active,Working Day
8/27/2023,Sunday,Aug,2023,5,199.92,Not Active,Working Day
8/28/2023,Monday,Aug,2023,5,220.51,Not Active,Working Day
8/29/2023,Tuesday,Aug,2023,5,243.95,Not Active,Working Day
8/30/2023,Wednesday,Aug,2023,5,312.31,Active,Holiday
8/31/2023,Thursday,Aug,2023,5,234.81,Not Active,Working Day
9/1/2023,Friday,Sep,2023,5,222.68,Not Active,Working Day
9/2/2023,Saturday,Sep,2023,5,204.91,Not Active,Working Day
9/3/2023,Sunday,Sep,2023,5,204.71,Not Active,Working Day
9/4/2023,Monday,Sep,2023,5,225.53,Not Active,Working Day
9/5/2023,Tuesday,Sep,2023,5,236.15,Not Active,Working Day
9/6/2023,Wednesday,Sep,2023,5,310.27,Active,Holiday
9/7/2023,Thursday,Sep,2023,5,224.42,Not Active,Working Day
9/8/2023,Friday,Sep,2023,5,249.34,Active,Working Day
9/9/2023,Saturday,Sep,2023,5,202.01,Not Active,Working Day
9/10/2023,Sunday,Sep,2023,5,238.76,Active,Working Day
9/11/2023,Monday,Sep,2023,5,218.36,Not Active,Working Day
9/12/2023,Tuesday,Sep,2023,5,281.41,Not Active,Holiday
9/13/2023,Wednesday,Sep,2023,5,239.33,Not Active,Working Day
9/14/2023,Thursday,Sep,2023,5,231.66,Not Active,Working Day
9/15/2023,Friday,Sep,2023,5,219.45,Not Active,Working Day
9/16/2023,Saturday,Sep,2023,5,208.24,Not Active,Working Day
9/17/2023,Sunday,Sep,2023,5,208.09,Not Active,Working Day
9/18/2023,Monday,Sep,2023,5,215.05,Not Active,Working Day
9/19/2023,Tuesday,Sep,2023,5,254.54,Not Active,Working Day
9/20/2023,Wednesday,Sep,2023,5,252.22,Not Active,Working Day
9/21/2023,Thursday,Sep,2023,5,236.33,Not Active,Working Day
9/22/2023,Friday,Sep,2023,5,211.65,Not Active,Working Day
9/23/2023,Saturday,Sep,2023,5,244.07,Not Active,Holiday
9/24/2023,Sunday,Sep,2023,5,235.84,Active,Working Day
9/25/2023,Monday,Sep,2023,5,300.56,Active,Holiday
9/26/2023,Tuesday,Sep,2023,5,241.24,Not Active,Working Day
9/27/2023,Wednesday,Sep,2023,5,239.92,Not Active,Working Day
9/28/2023,Thursday,Sep,2023,5,270.71,Not Active,Holiday
9/29/2023,Friday,Sep,2023,5,221.37,Not Active,Working Day
9/30/2023,Saturday,Sep,2023,5,212.99,Not Active,Working Day
10/1/2023,Sunday,Oct,2023,5,216.54,Not Active,Working Day
10/2/2023,Monday,Oct,2023,5,228.37,Not Active,Working Day
10/3/2023,Tuesday,Oct,2023,5,239.01,Not Active,Working Day
10/4/2023,Wednesday,Oct,2023,5,227.98,Not Active,Working Day
10/5/2023,Thursday,Oct,2023,5,264.9,Active,Working Day
10/6/2023,Friday,Oct,2023,5,216.1,Not Active,Working Day
10/7/2023,Saturday,Oct,2023,5,206.04,Not Active,Working Day
10/8/2023,Sunday,Oct,2023,5,239.52,Active,Working Day
10/9/2023,Monday,Oct,2023,5,258.31,Not Active,Holiday
10/10/2023,Tuesday,Oct,2023,5,243.41,Not Active,Working Day
10/11/2023,Wednesday,Oct,2023,5,247.7,Not Active,Working Day
10/12/2023,Thursday,Oct,2023,5,277.18,Not Active,Holiday
10/13/2023,Friday,Oct,2023,5,221.19,Not Active,Working Day
10/14/2023,Saturday,Oct,2023,5,208.71,Not Active,Working Day
10/15/2023,Sunday,Oct,2023,5,207.55,Not Active,Working Day
10/16/2023,Monday,Oct,2023,5,254.94,Active,Working Day
10/17/2023,Tuesday,Oct,2023,5,241.43,Not Active,Working Day
10/18/2023,Wednesday,Oct,2023,5,275.43,Active,Working Day
10/19/2023,Thursday,Oct,2023,5,279.11,Not Active,Holiday
10/20/2023,Friday,Oct,2023,5,250.03,Active,Working Day
10/21/2023,Saturday,Oct,2023,5,216.43,Not Active,Working Day
10/22/2023,Sunday,Oct,2023,5,220.99,Not Active,Working Day
10/23/2023,Monday,Oct,2023,5,226.04,Not Active,Working Day
10/24/2023,Tuesday,Oct,2023,5,262.14,Not Active,Holiday
10/25/2023,Wednesday,Oct,2023,5,251.42,Not Active,Working Day
10/26/2023,Thursday,Oct,2023,5,231.77,Not Active,Working Day
10/27/2023,Friday,Oct,2023,5,243.15,Active,Working Day
10/28/2023,Saturday,Oct,2023,5,234.4,Active,Working Day
10/29/2023,Sunday,Oct,2023,5,208.07,Not Active,Working Day
10/30/2023,Monday,Oct,2023,5,229.05,Not Active,Working Day
10/31/2023,Tuesday,Oct,2023,5,233.88,Not Active,Working Day
11/1/2023,Wednesday,Nov,2023,5,240.2,Not Active,Working Day
11/2/2023,Thursday,Nov,2023,5,266.53,Active,Working Day
11/3/2023,Friday,Nov,2023,5,220.63,Not Active,Working Day
11/4/2023,Saturday,Nov,2023,5,239.95,Active,Working Day
11/5/2023,Sunday,Nov,2023,5,206.72,Not Active,Working Day
11/6/2023,Monday,Nov,2023,5,221.45,Not Active,Working Day
11/7/2023,Tuesday,Nov,2023,5,239.49,Not Active,Working Day
11/8/2023,Wednesday,Nov,2023,5,247.14,Not Active,Working Day
11/9/2023,Thursday,Nov,2023,5,242.59,Not Active,Working Day
11/10/2023,Friday,Nov,2023,5,237.62,Active,Working Day
11/11/2023,Saturday,Nov,2023,5,205.99,Not Active,Working Day
11/12/2023,Sunday,Nov,2023,5,204.34,Not Active,Working Day
11/13/2023,Monday,Nov,2023,5,218.43,Not Active,Working Day
11/14/2023,Tuesday,Nov,2023,5,247.21,Not Active,Working Day
11/15/2023,Wednesday,Nov,2023,5,249.01,Not Active,Working Day
11/16/2023,Thursday,Nov,2023,5,237.76,Not Active,Working Day
11/17/2023,Friday,Nov,2023,5,222.82,Not Active,Working Day
11/18/2023,Saturday,Nov,2023,5,235.04,Active,Working Day
11/19/2023,Sunday,Nov,2023,5,249.19,Not Active,Holiday
11/20/2023,Monday,Nov,2023,5,267.97,Active,Working Day
11/21/2023,Tuesday,Nov,2023,5,241.49,Not Active,Working Day
11/22/2023,Wednesday,Nov,2023,5,280.31,Active,Working Day
11/23/2023,Thursday,Nov,2023,5,235.9,Not Active,Working Day
11/24/2023,Friday,Nov,2023,5,209.32,Not Active,Working Day
11/25/2023,Saturday,Nov,2023,5,227.57,Active,Working Day
11/26/2023,Sunday,Nov,2023,5,208.81,Not Active,Working Day
11/27/2023,Monday,Nov,2023,5,232.67,Not Active,Working Day
11/28/2023,Tuesday,Nov,2023,5,287.02,Not Active,Holiday
11/29/2023,Wednesday,Nov,2023,5,281.56,Active,Working Day
11/30/2023,Thursday,Nov,2023,5,231.28,Not Active,Working Day
12/1/2023,Friday,Dec,2023,5,266.99,Not Active,Holiday
12/2/2023,Saturday,Dec,2023,5,243.32,Not Active,Holiday
12/3/2023,Sunday,Dec,2023,5,283.12,Active,Holiday
12/4/2023,Monday,Dec,2023,5,227.69,Not Active,Working Day
12/5/2023,Tuesday,Dec,2023,5,282.56,Not Active,Holiday
12/6/2023,Wednesday,Dec,2023,5,254.03,Not Active,Working Day
12/7/2023,Thursday,Dec,2023,5,233.04,Not Active,Working Day
12/8/2023,Friday,Dec,2023,5,212.51,Not Active,Working Day
12/9/2023,Saturday,Dec,2023,5,208.59,Not Active,Working Day
12/10/2023,Sunday,Dec,2023,5,210.4,Not Active,Working Day
12/11/2023,Monday,Dec,2023,5,284.98,Not Active,Holiday
12/12/2023,Tuesday,Dec,2023,5,247.16,Not Active,Working Day
12/13/2023,Wednesday,Dec,2023,5,245.64,Not Active,Working Day
12/14/2023,Thursday,Dec,2023,5,261.64,Active,Working Day
12/15/2023,Friday,Dec,2023,5,210.21,Not Active,Working Day
12/16/2023,Saturday,Dec,2023,5,203.71,Not Active,Working Day
12/17/2023,Sunday,Dec,2023,5,243.33,Active,Working Day
12/18/2023,Monday,Dec,2023,5,235.58,Not Active,Working Day
12/19/2023,Tuesday,Dec,2023,5,249.73,Not Active,Working Day
12/20/2023,Wednesday,Dec,2023,5,249.18,Not Active,Working Day
12/21/2023,Thursday,Dec,2023,5,235.65,Not Active,Working Day
12/22/2023,Friday,Dec,2023,5,251.31,Active,Working Day
12/23/2023,Saturday,Dec,2023,5,236.6,Active,Working Day
12/24/2023,Sunday,Dec,2023,5,221.69,Not Active,Working Day
12/25/2023,Monday,Dec,2023,5,227.84,Not Active,Working Day
12/26/2023,Tuesday,Dec,2023,5,244.04,Not Active,Working Day
12/27/2023,Wednesday,Dec,2023,5,237.31,Not Active,Working Day
12/28/2023,Thursday,Dec,2023,5,236.64,Not Active,Working Day
12/29/2023,Friday,Dec,2023,5,224.49,Not Active,Working Day
12/30/2023,Saturday,Dec,2023,5,204.2,Not Active,Working Day
12/31/2023,Sunday,Dec,2023,5,209.7,Not Active,Working Day
1/1/2022,Saturday,Jan,2022,6,212.31,Active,Working Day
1/2/2022,Sunday,Jan,2022,6,187.88,Not Active,Working Day
1/3/2022,Monday,Jan,2022,6,256.7,Not Active,Holiday
1/4/2022,Tuesday,Jan,2022,6,225.63,Not Active,Working Day
1/5/2022,Wednesday,Jan,2022,6,228.16,Not Active,Working Day
1/6/2022,Thursday,Jan,2022,6,215.61,Not Active,Working Day
1/7/2022,Friday,Jan,2022,6,231.01,Active,Working Day
1/8/2022,Saturday,Jan,2022,6,220.18,Active,Working Day
1/9/2022,Sunday,Jan,2022,6,234.15,Not Active,Holiday
1/10/2022,Monday,Jan,2022,6,208.95,Not Active,Working Day
1/11/2022,Tuesday,Jan,2022,6,228.41,Not Active,Working Day
1/12/2022,Wednesday,Jan,2022,6,228.09,Not Active,Working Day
1/13/2022,Thursday,Jan,2022,6,242.32,Active,Working Day
1/14/2022,Friday,Jan,2022,6,196.84,Not Active,Working Day
1/15/2022,Saturday,Jan,2022,6,179.23,Not Active,Working Day
1/16/2022,Sunday,Jan,2022,6,203.17,Not Active,Working Day
1/17/2022,Monday,Jan,2022,6,283.04,Active,Holiday
1/18/2022,Tuesday,Jan,2022,6,220.26,Not Active,Working Day
1/19/2022,Wednesday,Jan,2022,6,226.92,Not Active,Working Day
1/20/2022,Thursday,Jan,2022,6,214.37,Not Active,Working Day
1/21/2022,Friday,Jan,2022,6,207.96,Not Active,Working Day
1/22/2022,Saturday,Jan,2022,6,212.38,Active,Working Day
1/23/2022,Sunday,Jan,2022,6,233.96,Not Active,Holiday
1/24/2022,Monday,Jan,2022,6,208.53,Not Active,Working Day
1/25/2022,Tuesday,Jan,2022,6,228.9,Not Active,Working Day
1/26/2022,Wednesday,Jan,2022,6,228.16,Not Active,Working Day
1/27/2022,Thursday,Jan,2022,6,209.11,Not Active,Working Day
1/28/2022,Friday,Jan,2022,6,199.34,Not Active,Working Day
1/29/2022,Saturday,Jan,2022,6,184.97,Not Active,Working Day
1/30/2022,Sunday,Jan,2022,6,234.14,Not Active,Holiday
1/31/2022,Monday,Jan,2022,6,216.6,Not Active,Working Day
2/1/2022,Tuesday,Feb,2022,6,246.42,Active,Working Day
2/2/2022,Wednesday,Feb,2022,6,225.02,Not Active,Working Day
2/3/2022,Thursday,Feb,2022,6,215.49,Not Active,Working Day
2/4/2022,Friday,Feb,2022,6,229.04,Active,Working Day
2/5/2022,Saturday,Feb,2022,6,193.88,Not Active,Working Day
2/6/2022,Sunday,Feb,2022,6,193.22,Not Active,Working Day
2/7/2022,Monday,Feb,2022,6,211.86,Not Active,Working Day
2/8/2022,Tuesday,Feb,2022,6,222.33,Not Active,Working Day
2/9/2022,Wednesday,Feb,2022,6,230.53,Not Active,Working Day
2/10/2022,Thursday,Feb,2022,6,222.49,Not Active,Working Day
2/11/2022,Friday,Feb,2022,6,227.64,Active,Working Day
2/12/2022,Saturday,Feb,2022,6,194.44,Not Active,Working Day
2/13/2022,Sunday,Feb,2022,6,194.7,Not Active,Working Day
2/14/2022,Monday,Feb,2022,6,215.35,Not Active,Working Day
2/15/2022,Tuesday,Feb,2022,6,224.81,Not Active,Working Day
2/16/2022,Wednesday,Feb,2022,6,231.63,Not Active,Working Day
2/17/2022,Thursday,Feb,2022,6,218.75,Not Active,Working Day
2/18/2022,Friday,Feb,2022,6,231.17,Active,Working Day
2/19/2022,Saturday,Feb,2022,6,192.17,Not Active,Working Day
2/20/2022,Sunday,Feb,2022,6,197.47,Not Active,Working Day
2/21/2022,Monday,Feb,2022,6,204.23,Not Active,Working Day
2/22/2022,Tuesday,Feb,2022,6,233.33,Not Active,Working Day
2/23/2022,Wednesday,Feb,2022,6,250.78,Active,Working Day
2/24/2022,Thursday,Feb,2022,6,215.88,Not Active,Working Day
2/25/2022,Friday,Feb,2022,6,201.53,Not Active,Working Day
2/26/2022,Saturday,Feb,2022,6,193.29,Not Active,Working Day
2/27/2022,Sunday,Feb,2022,6,233.02,Active,Working Day
2/28/2022,Monday,Feb,2022,6,231.54,Active,Working Day
3/1/2022,Tuesday,Mar,2022,6,263.98,Not Active,Holiday
3/2/2022,Wednesday,Mar,2022,6,249.79,Active,Working Day
3/3/2022,Thursday,Mar,2022,6,219.81,Not Active,Working Day
3/4/2022,Friday,Mar,2022,6,203.71,Not Active,Working Day
3/5/2022,Saturday,Mar,2022,6,229.53,Active,Working Day
3/6/2022,Sunday,Mar,2022,6,226.09,Active,Working Day
3/7/2022,Monday,Mar,2022,6,216.4,Not Active,Working Day
3/8/2022,Tuesday,Mar,2022,6,229.78,Not Active,Working Day
3/9/2022,Wednesday,Mar,2022,6,258.6,Active,Working Day
3/10/2022,Thursday,Mar,2022,6,212.96,Not Active,Working Day
3/11/2022,Friday,Mar,2022,6,234.07,Active,Working Day
3/12/2022,Saturday,Mar,2022,6,184.47,Not Active,Working Day
3/13/2022,Sunday,Mar,2022,6,232.32,Active,Working Day
3/14/2022,Monday,Mar,2022,6,240.72,Active,Working Day
3/15/2022,Tuesday,Mar,2022,6,233.19,Not Active,Working Day
3/16/2022,Wednesday,Mar,2022,6,258.72,Active,Working Day
3/17/2022,Thursday,Mar,2022,6,221.7,Not Active,Working Day
3/18/2022,Friday,Mar,2022,6,204.1,Not Active,Working Day
3/19/2022,Saturday,Mar,2022,6,192.05,Not Active,Working Day
3/20/2022,Sunday,Mar,2022,6,194.03,Not Active,Working Day
3/21/2022,Monday,Mar,2022,6,213.84,Not Active,Working Day
3/22/2022,Tuesday,Mar,2022,6,252.93,Active,Working Day
3/23/2022,Wednesday,Mar,2022,6,225.43,Not Active,Working Day
3/24/2022,Thursday,Mar,2022,6,226.92,Not Active,Working Day
3/25/2022,Friday,Mar,2022,6,237.04,Active,Working Day
3/26/2022,Saturday,Mar,2022,6,192.96,Not Active,Working Day
3/27/2022,Sunday,Mar,2022,6,244.87,Not Active,Holiday
3/28/2022,Monday,Mar,2022,6,210.89,Not Active,Working Day
3/29/2022,Tuesday,Mar,2022,6,234.53,Not Active,Working Day
3/30/2022,Wednesday,Mar,2022,6,232.7,Not Active,Working Day
3/31/2022,Thursday,Mar,2022,6,245.93,Active,Working Day
4/1/2022,Friday,Apr,2022,6,212.99,Not Active,Working Day
4/2/2022,Saturday,Apr,2022,6,227.93,Active,Working Day
4/3/2022,Sunday,Apr,2022,6,196.29,Not Active,Working Day
4/4/2022,Monday,Apr,2022,6,216.21,Not Active,Working Day
4/5/2022,Tuesday,Apr,2022,6,226.25,Not Active,Working Day
4/6/2022,Wednesday,Apr,2022,6,236.32,Not Active,Working Day
4/7/2022,Thursday,Apr,2022,6,209.45,Not Active,Working Day
4/8/2022,Friday,Apr,2022,6,199,Not Active,Working Day
4/9/2022,Saturday,Apr,2022,6,198.22,Not Active,Working Day
4/10/2022,Sunday,Apr,2022,6,195.99,Not Active,Working Day
4/11/2022,Monday,Apr,2022,6,213.96,Not Active,Working Day
4/12/2022,Tuesday,Apr,2022,6,221.88,Not Active,Working Day
4/13/2022,Wednesday,Apr,2022,6,241.77,Not Active,Working Day
4/14/2022,Thursday,Apr,2022,6,227.71,Not Active,Working Day
4/15/2022,Friday,Apr,2022,6,243.45,Not Active,Holiday
4/16/2022,Saturday,Apr,2022,6,191.66,Not Active,Working Day
4/17/2022,Sunday,Apr,2022,6,202.74,Not Active,Working Day
4/18/2022,Monday,Apr,2022,6,223.19,Not Active,Working Day
4/19/2022,Tuesday,Apr,2022,6,263.73,Active,Working Day
4/20/2022,Wednesday,Apr,2022,6,243.73,Not Active,Working Day
4/21/2022,Thursday,Apr,2022,6,257.49,Not Active,Holiday
4/22/2022,Friday,Apr,2022,6,230.7,Active,Working Day
4/23/2022,Saturday,Apr,2022,6,188.08,Not Active,Working Day
4/24/2022,Sunday,Apr,2022,6,200.15,Not Active,Working Day
4/25/2022,Monday,Apr,2022,6,214.51,Not Active,Working Day
4/26/2022,Tuesday,Apr,2022,6,228.55,Not Active,Working Day
4/27/2022,Wednesday,Apr,2022,6,267.27,Active,Working Day
4/28/2022,Thursday,Apr,2022,6,298.62,Active,Holiday
4/29/2022,Friday,Apr,2022,6,197.52,Not Active,Working Day
4/30/2022,Saturday,Apr,2022,6,221.39,Active,Working Day
5/1/2022,Sunday,May,2022,6,202.39,Not Active,Working Day
5/2/2022,Monday,May,2022,6,211.64,Not Active,Working Day
5/3/2022,Tuesday,May,2022,6,255.67,Active,Working Day
5/4/2022,Wednesday,May,2022,6,238.67,Not Active,Working Day
5/5/2022,Thursday,May,2022,6,216.36,Not Active,Working Day
5/6/2022,Friday,May,2022,6,203.99,Not Active,Working Day
5/7/2022,Saturday,May,2022,6,236.37,Not Active,Holiday
5/8/2022,Sunday,May,2022,6,195.77,Not Active,Working Day
5/9/2022,Monday,May,2022,6,218.24,Not Active,Working Day
5/10/2022,Tuesday,May,2022,6,227.17,Not Active,Working Day
5/11/2022,Wednesday,May,2022,6,280.97,Not Active,Holiday
5/12/2022,Thursday,May,2022,6,252.53,Active,Working Day
5/13/2022,Friday,May,2022,6,239.21,Active,Working Day
5/14/2022,Saturday,May,2022,6,198.81,Not Active,Working Day
5/15/2022,Sunday,May,2022,6,225.85,Active,Working Day
5/16/2022,Monday,May,2022,6,204.41,Not Active,Working Day
5/17/2022,Tuesday,May,2022,6,232.17,Not Active,Working Day
5/18/2022,Wednesday,May,2022,6,234.64,Not Active,Working Day
5/19/2022,Thursday,May,2022,6,266.28,Not Active,Holiday
5/20/2022,Friday,May,2022,6,205.07,Not Active,Working Day
5/21/2022,Saturday,May,2022,6,193.28,Not Active,Working Day
5/22/2022,Sunday,May,2022,6,209.38,Not Active,Working Day
5/23/2022,Monday,May,2022,6,207.67,Not Active,Working Day
5/24/2022,Tuesday,May,2022,6,264.38,Active,Working Day
5/25/2022,Wednesday,May,2022,6,231.75,Not Active,Working Day
5/26/2022,Thursday,May,2022,6,252.18,Active,Working Day
5/27/2022,Friday,May,2022,6,234.96,Active,Working Day
5/28/2022,Saturday,May,2022,6,191.76,Not Active,Working Day
5/29/2022,Sunday,May,2022,6,202.55,Not Active,Working Day
5/30/2022,Monday,May,2022,6,222.33,Not Active,Working Day
5/31/2022,Tuesday,May,2022,6,263.41,Active,Working Day
6/1/2022,Wednesday,Jun,2022,6,235.49,Not Active,Working Day
6/2/2022,Thursday,Jun,2022,6,219.27,Not Active,Working Day
6/3/2022,Friday,Jun,2022,6,209.48,Not Active,Working Day
6/4/2022,Saturday,Jun,2022,6,246.91,Not Active,Holiday
6/5/2022,Sunday,Jun,2022,6,268.14,Active,Holiday
6/6/2022,Monday,Jun,2022,6,253.85,Not Active,Holiday
6/7/2022,Tuesday,Jun,2022,6,258.61,Active,Working Day
6/8/2022,Wednesday,Jun,2022,6,232.88,Not Active,Working Day
6/9/2022,Thursday,Jun,2022,6,210.83,Not Active,Working Day
6/10/2022,Friday,Jun,2022,6,239.27,Active,Working Day
6/11/2022,Saturday,Jun,2022,6,192.25,Not Active,Working Day
6/12/2022,Sunday,Jun,2022,6,262.34,Active,Holiday
6/13/2022,Monday,Jun,2022,6,219.84,Not Active,Working Day
6/14/2022,Tuesday,Jun,2022,6,226.35,Not Active,Working Day
6/15/2022,Wednesday,Jun,2022,6,233.98,Not Active,Working Day
6/16/2022,Thursday,Jun,2022,6,302.24,Active,Holiday
6/17/2022,Friday,Jun,2022,6,230.55,Active,Working Day
6/18/2022,Saturday,Jun,2022,6,189.17,Not Active,Working Day
6/19/2022,Sunday,Jun,2022,6,202.09,Not Active,Working Day
6/20/2022,Monday,Jun,2022,6,222.17,Not Active,Working Day
6/21/2022,Tuesday,Jun,2022,6,224.24,Not Active,Working Day
6/22/2022,Wednesday,Jun,2022,6,238.06,Not Active,Working Day
6/23/2022,Thursday,Jun,2022,6,228.16,Not Active,Working Day
6/24/2022,Friday,Jun,2022,6,227.65,Active,Working Day
6/25/2022,Saturday,Jun,2022,6,201.17,Not Active,Working Day
6/26/2022,Sunday,Jun,2022,6,275.47,Active,Holiday
6/27/2022,Monday,Jun,2022,6,215.22,Not Active,Working Day
6/28/2022,Tuesday,Jun,2022,6,238.73,Not Active,Working Day
6/29/2022,Wednesday,Jun,2022,6,272.06,Active,Working Day
6/30/2022,Thursday,Jun,2022,6,226.12,Not Active,Working Day
7/1/2022,Friday,Jul,2022,6,236.04,Active,Working Day
7/2/2022,Saturday,Jul,2022,6,222.66,Active,Working Day
7/3/2022,Sunday,Jul,2022,6,201.25,Not Active,Working Day
7/4/2022,Monday,Jul,2022,6,219.98,Not Active,Working Day
7/5/2022,Tuesday,Jul,2022,6,231.19,Not Active,Working Day
7/6/2022,Wednesday,Jul,2022,6,225.74,Not Active,Working Day
7/7/2022,Thursday,Jul,2022,6,232.3,Not Active,Working Day
7/8/2022,Friday,Jul,2022,6,209.6,Not Active,Working Day
7/9/2022,Saturday,Jul,2022,6,195.98,Not Active,Working Day
7/10/2022,Sunday,Jul,2022,6,206.08,Not Active,Working Day
7/11/2022,Monday,Jul,2022,6,225.1,Not Active,Working Day
7/12/2022,Tuesday,Jul,2022,6,219.15,Not Active,Working Day
